Latitude,Longitude,Station Code,Depth,Parameter Code,Analysis Method Code,Value Flags,Data Quality,Dataset_Source,temperature_avg,rainfall_mm,humidity_pct,pressure_hPa,drought_index,extreme_precip_days,urban_pct,forest_pct,agriculture_pct,water_pct,wetland_pct,grassland_pct,barren_pct,frag_index,soil_perm,ind_count,hg_impact,pb_impact,ind_risk_score,param_category,country_code,time_season,value_with_unit,sampling_method,is_referenced_method,water_body_type,analytical_program,pollution_risk,testing_laboratory,validated_results,sampling_weather,regulatory_framework,land_use_impact
50.80278,4.64254,BEL00092,,Hg-Dis,,<,Fair,,-11.04776773432854,,75.7607090553433,,1.8307541326296857,2.0,5.420304655702284,28.25721998677842,29.02032764202628,3.8525725897171466,10.667083689087487,16.665549064104884,6.116942372583502,0.6958214961827484,0.6093126062713355,0.0,0.0,0.0,0.0,Heavy Metal,BEL,2017-08-08 00:00:00 - Summer,0.006 µg/l,Field Measurement,True,,International Water Assessment,High,International Water Quality Lab,True,Rainy,,Mixed Land Use
,20.0814,SRB00035,0.5,Mg-Dis,,,Fair,magnesium,,143.7616144818763,95.0,,,2.0,14.72612247290872,28.24957786789249,25.20339738059192,7.993692125059515,7.22601292161521,11.013347494978564,5.58784973695358,0.8189695753118225,0.5410052485618779,,0.0379803617875548,,2.457400088910405,,SRB,2015-04-15 00:00:00 - Spring,8.0 mg/l,Grab Sample,False,,International Water Assessment,,International Water Quality Lab,False,Rainy,International Water Quality Standards,Mixed Land Use
21.72693,,MEX01545,0.3,O2-Dis,,,Fair,,,143.32108368741282,95.0,,1.6587937480872808,1.0,8.771104711812747,38.196624876514576,22.96347666106548,9.047692142672814,,8.294027124277864,5.07381109329327,0.7210148985160524,0.5788072435709966,0.0,0.0,0.0,0.0,Other,MEX,2014-06-29 12:00:00 - Summer,5.5 mg/l,Composite Sample,True,,,Low,International Water Quality Lab,True,,International Water Quality Standards,Forest Dominant
25.66666667,,,,Alk-Phen,,,Unknown,alkalinity,16.73044304603129,,70.99586635476787,,,1.0,11.73733922579647,39.89264955020912,25.16820765434464,,,9.036526517798862,2.9768459041863458,0.7870168971377385,0.5954091067924198,1.0,0.0683023947725729,,0.3715902430296665,Metal,IND,1988-01-01 00:00:00 - Winter,0.0 mg/l,Grab Sample,,Stream,,Medium,International Water Quality Lab,True,,International Water Quality Standards,Forest Dominant
49.08,,,0.3,,VMV_630,,Fair,,-6.152848331385789,98.01485671989248,91.13455551133664,,0.5117844974004484,4.0,4.593940466910248,30.095851155025464,24.05705107484549,10.645780395676324,6.890527618602914,17.871219184957724,,0.659966211857972,0.5880838442425361,3.0,0.4852319605016543,0.5234275256141901,3.609688452340545,Common Ion,CAN,2014-08-19 07:44:00 - Summer,2.8 mg/l,Automated Sample,True,River,Arctic Waters Program,Medium,Provincial Analytical Lab,False,,Provincial Water Regulations,Urban Dominant
,-109.8733,,0.3,Nb-Dis,VMV_3529,,Fair,,1.351500835337821,125.4739414000985,86.7646841015133,1010.8338649292588,,2.0,7.717943943616012,28.409810525556345,22.034380332204265,10.361723231709096,8.390772036877916,16.444461475459164,6.6409084545772,0.6927365185423755,,2.0,0.3463334243491446,0.4083303021547056,3.4909186290568104,Other,CAN,2018-12-04 16:45:00 - Winter,,Automated Sample,False,River,,Low,National Water Research Center,,,Provincial Water Regulations,Mixed Land Use
14.96428,-92.1471,MEX02567,0.3,EC,,,Unknown,,10.886852301496273,29.3316715962096,55.67641492151108,1007.115156032836,,1.0,17.603728045502795,33.38032265405058,18.56575728512943,5.298831237555246,8.434353320446055,10.4142655625202,,0.8253709976342106,0.5509684489408248,0.0,0.0,,0.0,,MEX,2020-08-07 12:00:00 - Summer,358.0 µS/cm,Automated Sample,True,,,,International Water Quality Lab,True,Rainy,International Water Quality Standards,Mixed Land Use
52.7318,,NLD00348,,O2-Dis-Sat,,,Fair,dissolved_gas,-5.870225471727911,,81.86042731156844,1014.782886612388,1.5908451960213248,1.0,5.242687990005259,,22.83409082255537,4.312779579151878,10.055014134441864,17.433626493349244,,0.6593433099154516,0.6221155614355598,0.0,,0.0,0.0,,,2017-07-27 12:00:00 - Summer,37.0 %,Composite Sample,True,Lake,International Water Assessment,Medium,International Water Quality Lab,True,Foggy,International Water Quality Standards,
,-6.6494,,,HCO3,,,Fair,,,,,,-0.487422103579894,2.0,7.201420563465423,,25.43750343667621,,,18.22597674582721,5.33815048369734,0.7085180732168757,0.593699499896082,0.0,0.0,,0.0,Common Ion,IRL,2016-03-15 00:00:00 - Spring,,Manual Sample,True,Groundwater,International Water Assessment,,International Water Quality Lab,True,Cloudy,,Urban Dominant
52.2695,,NLD00226,0.3,O2-Dis,,,Fair,dissolved_gas,-0.2247793974893668,79.2045653806964,79.35370354621602,,-0.1368100272344068,0.0,4.0415787462991615,30.096557871158684,26.72284571134858,4.454825025823351,9.687291054623412,17.474682645085192,7.522218945661621,,0.6242357381740813,0.0,0.0,0.0,0.0,Other,NLD,2017-12-06 12:00:00 - Winter,,Grab Sample,False,,,Low,International Water Quality Lab,True,,,Mixed Land Use
43.41134,,FRA00126,0.3,BDCMA,,,Fair,,6.479968141946945,108.06797254393848,84.70597660884424,1012.3575713353048,,3.0,4.63465909192419,33.83437810988218,30.04234740386888,4.363747910562413,11.599914580824755,8.759931373498281,6.765021529439301,,0.6125682255161108,0.0,0.0,0.0,0.0,,,2020-05-04 12:00:00 - Spring,,,False,River,,Very Low,International Water Quality Lab,False,Rainy,International Water Quality Standards,Mixed Land Use
,-96.77966,,,Hg-Tot,,<,Fair,mercury,18.53695404024669,,70.86451564173399,1007.3819144188402,-1.095592168587873,0.0,14.17220185708606,33.794703964580165,20.97884642784532,5.888431750498988,8.58678770241096,12.174785787538411,4.404242510040092,0.7954560474453171,0.5610249583511618,0.0,0.0,,0.0,Heavy Metal,MEX,2013-05-10 12:00:00 - Spring,,Manual Sample,True,Reservoir,International Water Assessment,,International Water Quality Lab,,Rainy,International Water Quality Standards,Mixed Land Use
11.57277778,76.91916667,,,B-Dis,,,Unknown,,10.482167682805803,,66.11390912964382,1006.9968764778472,0.7376279672708232,0.0,7.837945874499294,33.817113485220375,25.446716616036483,4.775168080696962,8.904462768443658,15.02077191640456,4.197821258698668,0.7238136649041784,0.6006943365009321,,0.0,0.0,0.0,Other,,1996-09-02 00:00:00 - Fall,0.11 mg/l,Manual Sample,True,,International Water Assessment,Medium,International Water Quality Lab,True,Rainy,International Water Quality Standards,Agricultural Dominant
53.6,,,0.3,Ca-Dis,VMV_3628,,Fair,calcium,-13.467896680055036,71.39410461154365,82.77785527068616,1018.1121550453508,1.2429366298565228,1.0,11.03726686795788,29.329648019872145,24.50193891600957,,8.97952715823515,13.126788874404204,5.672861746838843,0.7597043888652218,0.5625679438400769,1.0,1.4322932142395457,1.043363949886697,30.099141931844663,Common Ion,CAN,2015-09-30 09:10:00 - Fall,66.4 mg/l,Field Measurement,True,Groundwater,Arctic Waters Program,Low,Canadian Analytical Services,True,,,Mixed Land Use
10.7775,76.51222222,IND02123,0.3,Cl-Dis,,,Unknown,,,121.86620400730123,77.4572808615497,1004.108752406693,0.3371283517857728,3.0,8.682332175755562,,24.7311051986636,3.290315186432087,,16.237934865325748,5.240253021042853,0.7276892435244373,,2.0,0.1151040032516376,0.1219498313879327,0.8924343087744476,Common Ion,IND,2012-02-01 00:00:00 - Winter,24.9 mg/l,Grab Sample,False,Reservoir,,,International Water Quality Lab,True,,International Water Quality Standards,
44.95432,,ITA00346,,,,,Fair,,,,86.19554771487259,,,1.0,,31.74130227633808,,4.967235001502587,9.738701594188674,14.307409010503545,7.434901066272404,0.6887110752247936,0.6076585393203243,0.0,,,0.0,Common Ion,ITA,2017-09-11 12:00:00 - Fall,,Automated Sample,False,,International Water Assessment,Low,International Water Quality Lab,,Stormy,International Water Quality Standards,Mixed Land Use
22.58111111,,,0.3,,,,Unknown,,,87.50669991645202,79.04371272667706,1005.6902700617496,0.3409292969051134,0.0,12.30515741520715,39.496843520457865,23.141618751624065,,8.74092078608983,9.448590120682114,3.1034433473124614,0.7847682382496654,0.5874235014174709,1.0,0.0175452994339685,,,Common Ion,IND,2021-04-01 00:00:00 - Spring,,Grab Sample,True,,,Medium,International Water Quality Lab,True,,,Urban Dominant
,12.97498,SWE00082,0.3,,,,Fair,,,89.82586889361033,88.83358959805496,1009.8253846940372,-0.6569002717236989,,7.9795100478924414,26.75936567868569,26.463376442496827,4.043746295896543,9.736085942355524,,,0.7205298196303371,0.5977602464283496,0.0,0.0,,0.0,,SWE,2018-12-13 12:00:00 - Winter,0.0003 mg/l,,False,River,International Water Assessment,Low,International Water Quality Lab,True,,,Forest Dominant
15.8825,,IND02239,0.3,H-T,,,Unknown,hardness,21.700990179059545,,90.08547942738755,,1.073683198057272,1.0,8.084140331592492,41.93800026753425,,,,12.1844366643264,,0.7071962966602103,0.6214869982276805,0.0,,0.0,0.0,,IND,2000-05-22 00:00:00 - Spring,177.638 mg/l,,False,Wetland,International Water Assessment,Medium,International Water Quality Lab,True,Cloudy,,
,12.38838,ITA00199,0.3,As-Dis,,,Fair,arsenic,11.94862381728903,140.31817659881776,94.65973944513252,,,1.0,9.010425424751242,29.36007683756417,,5.426412611974672,9.044912615293631,17.21733914162251,,0.7199028929737119,0.5906794487477233,0.0,0.0,0.0,0.0,Heavy Metal,ITA,2020-04-07 12:00:00 - Spring,0.001 mg/l,Field Measurement,True,Estuary,,Low,International Water Quality Lab,,Cloudy,,Agricultural Dominant
22.17166667,,,,Al-Dis,,,Unknown,aluminium,,101.73679063304748,75.86995350828833,,,0.0,7.669914469799343,39.05503040325369,23.784600700129527,4.1030638998195705,6.83651530353083,14.097102120523225,,0.7117028550329187,0.6220909805773556,,0.0,0.0,0.0,,IND,2003-03-03 00:00:00 - Spring,0.0 mg/l,Manual Sample,False,,,Very Low,,,Rainy,International Water Quality Standards,
,,CAN00021,1.0,,EC-CND-Pt,<,Fair,,10.40422737017128,119.42746531824524,92.04535393840086,1007.2298131767542,,3.0,3.854624393143115,30.285904258930167,23.64630227524529,13.354019706662056,7.56466550092921,15.522588160399152,5.771895704691006,0.647191398749918,0.5713188470838568,,,,0.0,Other,,2000-03-20 10:06:00 - Spring,2.0 µS/cm,Field Measurement,True,River,,,National Water Research Center,True,Rainy,,
,,ITA00316,,Mn-Dis,APAT3020_2003,<,Fair,,6.463627973689638,103.8857568198959,76.21652368250847,,,1.0,8.387474037627422,28.7595100169196,26.718034049537152,5.96684802643787,,13.419686346670046,,0.7257061689227309,0.5833902397325605,1.0,,,0.6924658889840176,,,2012-05-22 00:00:00 - Spring,0.5 µg/l,Manual Sample,True,,International Water Assessment,Very Low,International Water Quality Lab,True,,International Water Quality Standards,Mixed Land Use
58.1725,-111.3703,CAN00183,,As-Dis,VMV_3529,,Fair,,0.3796438324676633,,,,,1.0,8.208911341918535,29.931044571034644,,8.080766683649495,7.0250309997973055,15.62228885337509,,0.7284415709946116,0.5799856942501502,2.0,0.0745685287668893,0.1335410829496421,5.3280174561407225,Heavy Metal,CAN,2014-01-30 11:55:00 - Winter,0.44 µg/l,Manual Sample,False,,,High,,True,Snowy,Canadian Environmental Protection Act,Agricultural Dominant
26.76638889,,IND02371,0.3,HCO3,,,Unknown,bicarbonate,19.03439645664119,78.5530500251696,73.35738647624737,1008.0646731940352,-1.5049935703829471,0.0,11.706148997477854,,25.30578827775378,3.290152806627765,8.777190040345516,6.537491170369485,,0.7863754289056718,0.5938498661260814,0.0,0.0,0.0,,Common Ion,,2004-01-11 00:00:00 - Winter,1032.12 mg/l,Composite Sample,True,,,,International Water Quality Lab,False,Cloudy,,Urban Dominant
16.18356,-95.15802,,0.5,O2-Dis-Sat,,,Unknown,dissolved_gas,22.30759732774233,,71.95306995123308,,-0.6029805022103281,1.0,13.760367662870566,37.738322836055,19.441596232932177,6.377283665600283,7.881014126955637,10.066984987548532,,0.7799413436675303,0.5690383394349505,1.0,,0.1956319647900889,2.0153541786329843,Other,,2018-05-06 12:00:00 - Spring,106.5 %,Composite Sample,False,Marine,,,International Water Quality Lab,True,,International Water Quality Standards,Mixed Land Use
,-0.16858,FRA00024,,Pb-Tot,,,Fair,,-3.098031307914924,48.37365095000993,72.385051117319,1015.3104943570984,,0.0,1.179855241412241,31.21381173942897,29.74175323395855,,10.663501288656692,17.017853568130747,5.562713568686832,0.638593026947542,0.6305207695216621,0.0,0.0,0.0,,Heavy Metal,,1996-07-08 00:00:00 - Summer,0.003 mg/l,Manual Sample,False,Estuary,,,International Water Quality Lab,True,Snowy,International Water Quality Standards,Agricultural Dominant
15.66111111,76.96555556,IND02191,0.3,,,,Unknown,alkalinity,18.82889558404163,108.5659974934911,80.57578633994316,1007.8449666364768,-1.4642373679505405,4.0,8.538296598623164,43.396568970105626,,4.684137020054273,6.793339460316995,12.254601269261908,,0.7092591428706906,0.6200155925701348,,0.0,,0.0,Metal,IND,1985-06-03 00:00:00 - Summer,,Grab Sample,False,,International Water Assessment,,International Water Quality Lab,,Snowy,International Water Quality Standards,Agricultural Dominant
,,CAN00139,0.3,,VMV_1919,,Good,,6.037684400618943,110.2099334070458,85.03507406985955,,,4.0,2.3486219272707523,28.09944993294637,29.163423482428342,11.791381030736671,6.872643542230081,15.14968516844228,6.574794915945504,0.6481724717414755,0.5879636433347075,0.0,,0.0,0.0,Heavy Metal,CAN,2006-04-26 11:00:00 - Spring,0.86 µg/l,Grab Sample,True,,Arctic Waters Program,Medium,Environment Canada Lab,True,,Provincial Water Regulations,Mixed Land Use
26.19972222,,IND02614,0.3,Ca-Dis,,,Unknown,,17.51421270174245,,76.19328135974315,,1.4488785954666343,1.0,12.769590270759034,35.89940583399165,,4.424369497465848,9.003743321323032,,2.5434074045914783,0.8227076601669955,0.5686069506253539,0.0,0.0,0.0,0.0,,,1991-05-11 00:00:00 - Spring,,Manual Sample,,River,,,International Water Quality Lab,True,,International Water Quality Standards,Forest Dominant
44.64676,8.32384,,0.3,O2-Dis,,,Pending review,dissolved_gas,,,80.34489191283252,,,1.0,5.98097648499982,28.41372009273825,28.85245350793144,,10.670500592442162,14.52150874379346,6.288375970644416,0.7025350349614324,,1.0,0.0191589047808106,,,Other,ITA,2015-06-23 12:00:00 - Summer,113.0 mg/l,Composite Sample,False,,,Very Low,,True,Foggy,International Water Quality Standards,Agricultural Dominant
53.9272,,CAN00247,0.3,La-Tot,VMV_1919,,Fair,,-0.1295331033724884,129.87900755494238,95.0,1004.7362901818982,-1.4173312198086525,,,32.94773131525818,20.649542152887577,12.437404625226089,,,6.889929403599162,0.6107155163718507,0.5961854876358762,0.0,0.0,0.0,,,CAN,2007-06-12 10:00:00 - Summer,,Composite Sample,False,Reservoir,Provincial Monitoring,,National Water Research Center,True,,Canadian Environmental Protection Act,Forest Dominant
30.528985,,,0.3,FECALCOLI,,,Unknown,,,,78.99278501711576,1008.336682243642,1.8169913145881005,0.0,8.597435662490865,41.45649481043024,29.99705188252416,,7.579530917877765,5.810964263286205,,0.7648088148584175,0.6090954111225336,0.0,0.0,,,Other,IND,2018-11-13 00:00:00 - Fall,14.0 1/100 ml,Composite Sample,True,,International Water Assessment,Low,International Water Quality Lab,True,Stormy,International Water Quality Standards,
,-101.58381,MEX01332,0.3,Q-Inst,,,Fair,flux,6.049262337284983,57.21712390329681,75.31770507923606,,,1.0,10.233583701834991,36.71751879634137,24.41009317148402,7.61016101968737,9.14312426345675,,3.906726567521428,0.7560205885473379,0.5688757523572516,,0.0,,0.0,Other,MEX,2014-08-19 12:00:00 - Summer,,Automated Sample,,,International Water Assessment,,International Water Quality Lab,True,Snowy,International Water Quality Standards,
20.318949,-103.046758,,,EC,,,Fair,,,58.20031459678129,68.67317928413215,1005.3681859013074,-0.2272798112988074,0.0,11.197025267515183,,18.49166738817328,,9.219840959837777,10.359566631607906,4.922646524781495,0.7358004833296867,,0.0,,,0.0,,MEX,2016-10-05 12:00:00 - Fall,,Composite Sample,True,,,Very Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Mixed Land Use
,14.28716,SWE00047,0.0,EC,EN27888_1994,,Fair,electrical_conductance,,60.6733518046234,81.3126265607278,1011.649469273177,-1.7024373148763332,0.0,8.84550750444432,,27.124383311660026,5.207839345570358,7.904506224090694,16.945502022249652,5.96519454102206,0.7384785564198547,0.5916671274793258,0.0,,0.0,0.0,,,2015-09-16 00:00:00 - Fall,110.0 µS/cm,Automated Sample,True,Estuary,,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Agricultural Dominant
51.3186,6.11333,,,Cd-Tot,,,Fair,cadmium,7.563921064690893,109.37288338727927,83.81765596942914,,,4.0,3.1195501359430184,31.928952295750904,26.971462959607496,5.095098860957597,10.964097291243084,15.032565375446667,6.888273081051236,0.6472092014319266,,0.0,,0.0,0.0,Heavy Metal,NLD,2011-05-03 00:00:00 - Spring,0.0906 µg/l,Composite Sample,False,River,,High,International Water Quality Lab,True,,International Water Quality Standards,Forest Dominant
22.64972222,,,0.3,O2-Dis-Sat,,,Unknown,dissolved_gas,4.117379368654814,,76.32139338617286,,,,6.7911731278629714,,22.592095229172944,4.899727291019948,7.496160480711895,9.706067449287843,4.579126345990892,0.6919324413338548,,0.0,0.0,,0.0,,IND,2015-10-01 00:00:00 - Fall,,Composite Sample,True,,International Water Assessment,,International Water Quality Lab,False,Cloudy,International Water Quality Standards,Mixed Land Use
,-94.05579,,0.5,DOC,,,Unknown,carbon,23.54151821467425,,83.70368177500053,,1.1577383229731946,,14.376971097203436,34.69053781421876,19.8892387834532,,,11.659082017248096,,0.7906214182921194,0.5629072655123989,0.0,0.0,,0.0,Nutrient,MEX,2016-05-06 12:00:00 - Spring,,Field Measurement,False,Groundwater,International Water Assessment,,,True,,,Forest Dominant
51.85421,6.09118,,,Br-Tot,,,Fair,,-9.738262871582595,50.26152766741093,73.0823633893081,,-1.2806462490119754,2.0,0.2571673755237597,32.79441744687913,27.362084051832166,3.23599982594067,,18.28741494900121,5.881280237186099,0.6112615297060867,0.6442733463801441,2.0,0.6712635575983478,,13.295373645972484,,NLD,2016-08-17 12:00:00 - Summer,,Field Measurement,False,,International Water Assessment,Low,,True,,International Water Quality Standards,Urban Dominant
28.38305556,,,0.3,F-Dis,,,Unknown,fluoride,15.038860448777882,,81.60087755634984,,,1.0,9.181791014648388,40.75955681597289,28.8178942225887,,,5.841339923201482,,0.7699642202882886,0.5963482174867946,1.0,,,5.4319871509737325,Other,,1999-01-07 00:00:00 - Winter,0.0 mg/l,Field Measurement,True,Wetland,,,International Water Quality Lab,False,,International Water Quality Standards,Forest Dominant
55.44943,13.5929,SWE00075,0.3,Mg-Tot,,,Fair,,,80.84630896294195,91.0852959466322,1010.100362908136,,3.0,8.63541761521432,28.93147776480683,25.391157461176665,6.949882900596386,7.578579893728251,,5.296782556522233,0.7300031387514871,,0.0,0.0,0.0,0.0,Common Ion,SWE,2018-11-12 12:00:00 - Fall,7.413 mg/l,Grab Sample,True,,International Water Assessment,Low,,True,,International Water Quality Standards,Urban Dominant
,,,0.0,,,,Fair,,-17.339203190387153,59.59148355123388,77.2152994284628,,1.7409666906980084,0.0,,28.308848422561507,27.05881749645543,,7.342751306939446,17.314590625038395,,0.7321567379717957,0.5898040196546345,0.0,0.0,0.0,0.0,Heavy Metal,,2012-08-13 00:00:00 - Summer,,Field Measurement,True,Stream,International Water Assessment,High,,False,Clear,International Water Quality Standards,Agricultural Dominant
51.18642,4.83191,BEL00095,0.3,Hg-Dis,,<,Fair,mercury,-7.083814771702336,,79.5202531047234,,,,5.655653489671809,30.42322467753382,25.83184872277447,,11.145762750071002,15.011698357543642,5.988290436452913,0.684052593776685,0.5964463339276839,0.0,0.0,0.0,0.0,,,2013-11-20 00:00:00 - Fall,0.01 µg/l,Automated Sample,True,,,,International Water Quality Lab,True,Foggy,,Agricultural Dominant
45.55013,10.67582,ITA00202,0.3,Cu-Dis,,,Fair,,-2.6445048441929093,,78.50544983116365,1013.3599556616068,-1.086392301918769,,4.892999104864495,,28.707335771159457,6.246126646692612,,15.413027685848478,7.040432836080746,0.6817295012483608,0.6020561867338274,,0.0,0.0,0.0,Heavy Metal,ITA,2021-10-05 12:00:00 - Fall,0.002 mg/l,Manual Sample,True,Reservoir,International Water Assessment,Medium,International Water Quality Lab,True,,,Mixed Land Use
30.14055556,78.59694444,,0.3,,EC-CND-FLD,,Unknown,electrical_conductance,19.236829039406864,98.65352389538567,83.3199870178094,1005.7218038683012,,,8.266294662263538,37.797030718038855,29.959512885880383,3.637067853181212,8.548954782370219,8.864218592694654,,0.7591573818354993,0.6044382967679701,0.0,,0.0,0.0,Other,,2016-03-01 00:00:00 - Spring,142.0 µS/cm,Field Measurement,True,Groundwater,,Medium,International Water Quality Lab,True,Rainy,,Mixed Land Use
16.75975,-93.14589,MEX02410,0.3,Hg-Tot,,<,Fair,,14.34071210558978,,78.23122340505304,,-1.4885424392951996,1.0,13.715862430798278,35.78870103445115,,5.398300341162247,,12.319841183934829,3.52040181262311,0.7930830774614436,,,,0.0,0.0,,MEX,2017-07-19 12:00:00 - Summer,,Grab Sample,False,,International Water Assessment,,International Water Quality Lab,False,Foggy,International Water Quality Standards,Forest Dominant
40.25775,,GRC01437,0.3,Fe-Tot,,,Fair,iron,-5.937333877593781,70.27133123982185,79.95013314330892,1014.099095258454,0.7574526888598423,1.0,15.093694404314986,29.062546565725853,21.158202278398218,9.710417612839736,8.029137979411649,10.538905508338178,6.40709565097138,0.800160949201859,0.5300668939558558,0.0,0.0,,0.0,Metal,GRC,2007-10-10 12:00:00 - Fall,0.1 mg/l,Field Measurement,False,Marine,,,Mediterranean Research Center,True,Cloudy,Greek Environmental Law,Mixed Land Use
45.02837,,ITA00167,0.3,Fe-Dis,,,Fair,,,115.60800108342806,95.0,,-0.9252763925558892,,5.505931326587661,31.56677935484645,22.99653538663939,5.536168006952766,10.908290588327157,14.55144845555908,8.934846881087502,0.6528974124265744,0.6110180113688781,0.0,0.0,,0.0,Metal,ITA,2018-05-09 12:00:00 - Spring,0.05 mg/l,Field Measurement,False,,International Water Assessment,Low,,,Rainy,International Water Quality Standards,Agricultural Dominant
,,,0.3,FECALCOLI,FCOLI-MF,,Fair,indicator_organism,15.012735379419142,,61.18301836525226,1010.4121346077465,-0.0135442365060254,2.0,4.718412413571866,39.34462789393716,30.875490166316222,9.277257656346336,3.548915387198553,6.709691247282946,5.525605235346922,,0.612073408573665,0.0,,0.0,0.0,,URY,2016-08-30 14:59:00 - Summer,1400.0 1/100 ml,Field Measurement,False,,International Water Assessment,Very Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Forest Dominant
45.088,7.6411,ITA00126,0.3,Hg-Tot,,,Fair,,2.5063385446969626,,83.00084890302686,,,3.0,4.366553410656008,31.92635999441358,27.583544044428127,4.247716852500687,12.132583218620868,13.399117577731586,6.344124901649152,0.6716953968737351,0.6125673944473595,0.0,0.0,0.0,0.0,,ITA,2017-12-12 12:00:00 - Winter,,Field Measurement,True,,,High,International Water Quality Lab,True,Snowy,International Water Quality Standards,
,76.99222222,,,,,,Unknown,,,,74.63489190283346,1002.8085066638988,0.7376279672708232,,8.933474570375001,34.141187256183144,25.25188205322928,2.65419818860586,8.180005948118422,15.30492676274246,5.534325220745836,0.7325899027180423,0.6150576971094809,,0.0,0.0,,Metal,,2017-01-02 00:00:00 - Winter,0.08 mg/l,Manual Sample,True,,International Water Assessment,,International Water Quality Lab,True,Stormy,,Mixed Land Use
19.33166667,79.50305556,,0.3,CO3,,,Unknown,,26.18566995369068,141.8013999995403,95.0,1000.8341583040582,,2.0,7.646650596543032,41.041346054891534,,,7.967309167260902,,3.3969591938796424,0.7197520786654266,0.6220632642018705,2.0,,0.3975628484254756,9.664098407087607,Other,IND,2000-03-21 00:00:00 - Spring,,Field Measurement,True,,,Low,International Water Quality Lab,False,,International Water Quality Standards,Agricultural Dominant
53.31828,,,0.0,Fe-Tot,,,Fair,,-8.511569640295091,30.22132591410513,67.53595858809693,1011.7664433930848,,2.0,3.5017064286816866,28.953763464228874,28.81265006228109,,10.058710379583315,18.8054728883188,6.102986995748318,0.6660739117628893,0.6247490388349156,0.0,0.0,0.0,0.0,Metal,IRL,2012-10-30 00:00:00 - Fall,0.11 mg/l,Automated Sample,,River,International Water Assessment,,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Agricultural Dominant
12.70944444,79.74916667,,0.3,,,,Unknown,alkalinity,21.61889620996539,128.54607943513162,91.46366301118958,1004.9264045149824,,3.0,9.297815178936142,33.23690442768629,27.271859665402783,3.2549823130537536,8.989274514296426,,,0.7553376551606729,,,0.0,,0.0,Metal,IND,2016-01-02 00:00:00 - Winter,141.176 mg/l,Automated Sample,False,Lake,,Low,International Water Quality Lab,True,Stormy,,Agricultural Dominant
,4.40443,NLD00054,,Cu-Dis,,,Fair,,9.649456388353514,,92.86841541855404,,,,5.670346458011365,30.520901290816937,25.856007508254123,,10.749125860639648,16.48108977807301,,0.6866520292118765,,0.0,,,0.0,Heavy Metal,NLD,2011-03-15 00:00:00 - Spring,,,False,,,High,,True,Rainy,International Water Quality Standards,Agricultural Dominant
29.07555556,77.43388889,IND02329,0.3,Alk-Tot,,,Unknown,alkalinity,13.302834359399975,91.3381412141298,85.20682611019245,1003.9796672450444,-1.717459733679494,4.0,7.596028881085194,41.086421530118606,28.400723328929704,3.815842145858584,,9.380898215420208,1.6907592363067403,0.7474902536793927,0.6116628417171572,0.0,0.0,0.0,0.0,Metal,IND,,,Manual Sample,True,Estuary,,,International Water Quality Lab,True,Rainy,,Urban Dominant
59.40259,13.96074,SWE00100,0.3,TOC,,,Fair,carbon,,,95.0,1010.2073174519649,-0.8669689058526906,5.0,7.570831248515359,31.752177570547094,27.12025235198377,4.640249344033549,7.79006748968049,,,0.7242417778667569,0.6055337034088711,,0.0,,0.0,Nutrient,SWE,,13.2 mg/l,Grab Sample,,,International Water Assessment,,International Water Quality Lab,True,,International Water Quality Standards,Forest Dominant
27.40143889,,IND02014,0.3,Mg-Dis,,,Unknown,,19.71995164343201,101.75617169990188,77.524970187226,1002.6756826508528,0.4559368936182211,2.0,8.688173624922506,37.53607545877137,,,7.456356194195274,9.726874242828387,3.61140936495361,0.7587295016480686,,0.0,0.0,,,Common Ion,IND,2020-03-03 00:00:00 - Spring,11.89 mg/l,Automated Sample,True,,International Water Assessment,,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Agricultural Dominant
48.7183,,FRA00093,0.0,Cu-Dis,,,Fair,,0.8387370225839972,73.12589206311371,82.26528846397022,,,1.0,4.7933666838327,29.74108701440705,27.455783358462096,,,14.232193075827144,6.910722682508775,0.6746258036372571,0.6073335727788419,0.0,0.0,,0.0,Heavy Metal,FRA,2012-06-04 00:00:00 - Summer,0.001 mg/l,Automated Sample,True,River,,Medium,International Water Quality Lab,False,Foggy,,Urban Dominant
21.72693,,MEX01545,,H-T,,,Fair,hardness,23.59619537298238,,74.09200372050367,1003.3821317158756,-0.1051996801924266,2.0,8.771104711812747,38.196624876514576,22.96347666106548,,7.653263390363269,8.294027124277864,5.07381109329327,0.7210148985160524,0.5788072435709966,0.0,0.0,0.0,0.0,,,2014-02-19 12:00:00 - Winter,169.0 mg/l,Manual Sample,True,,,Low,International Water Quality Lab,True,Cloudy,International Water Quality Standards,Mixed Land Use
60.37263,,NOR00023,,Cl-Tot,,,Fair,chloride,-12.570040491745006,65.05639597399659,,,0.5200467068659123,0.0,7.035298397762279,32.70501122896265,27.750964656807493,,8.075311487475561,14.532271690614223,,0.711410687473985,0.6203055136647107,1.0,0.1214648905663009,,,Common Ion,NOR,1990-10-14 00:00:00 - Fall,,Manual Sample,False,,,Very Low,International Water Quality Lab,True,Clear,International Water Quality Standards,Urban Dominant
